s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 4.1135970E+001, 2.3073322E+001, 2.2914444E+001, 2.3221266E+001, 2.3021226E+001, 2.4088916E+001, 2.4034742E+001, 2.2730123E+001, 6.4155407E+001, 2.3856922E+001, 3.0115521E+001, 2.3180717E+001, 2.4362232E+001, 2.1447340E+001, 2.9648515E+001, 4.0125833E+001, 2.2169412E+001, 2.6311083E+001, 4.1342667E+001, 2.2324945E+001, 2.6475506E+001, 3.4964453E+001, 2.4566523E+001, 3.7172100E+001, 3.9429016E+001, 3.4305570E+001, 2.1007842E+001, 2.7103995E+001, 3.3280380E+001, 2.4880948E+001, 4.9812631E+001, 3.8524183E+001, 3.9202804E+001, 2.4153641E+001, 2.2621368E+001, 1.9341588E+001, 1.8379727E+001, 2.5210281E+001, 6.8241067E+002, 2.1935439E+001, 2.2528984E+001, 2.2144782E+001, 2.1903625E+001, 2.1986437E+001, 2.2328038E+001, 2.1393425E+001, 2.2653053E+001, 2.1040030E+001, 2.1961169E+001, 2.1973175E+001, 2.9649695E+001, 2.2076095E+001, 3.3411065E+001, 2.4561333E+001, 2.3855949E+001, 2.2874716E+001, 2.6708684E+001
 4.1445687E+001, 2.2986387E+001, 2.2874436E+001, 2.3148513E+001, 2.2840779E+001, 2.4056842E+001, 2.4024585E+001, 2.2750259E+001, 6.4202542E+001, 2.4133997E+001, 3.0175915E+001, 2.3201175E+001, 2.4362152E+001, 2.1401984E+001, 2.9408694E+001, 4.0515976E+001, 2.2093825E+001, 2.6499760E+001, 4.2692577E+001, 2.2311955E+001, 2.6322707E+001, 3.4255173E+001, 2.4592113E+001, 3.6291678E+001, 4.0084583E+001, 3.5869445E+001, 2.0835876E+001, 2.7024604E+001, 3.2917133E+001, 2.4856507E+001, 4.9198699E+001, 3.8342896E+001, 3.9420969E+001, 2.4306509E+001, 2.2661414E+001, 1.9298967E+001, 1.8410059E+001, 2.5227823E+001, 7.0397320E+002, 2.1724102E+001, 2.2536949E+001, 2.2144813E+001, 2.1921327E+001, 2.1983781E+001, 2.2381737E+001, 2.1291931E+001, 2.2632263E+001, 2.1035425E+001, 2.1962265E+001, 2.1971020E+001, 2.9837757E+001, 2.2085648E+001, 3.4394937E+001, 2.4546822E+001, 2.3858659E+001, 2.2862273E+001, 2.6675331E+001
 4.1735820E+001, 2.2923453E+001, 2.2845399E+001, 2.3077712E+001, 2.2731025E+001, 2.4028044E+001, 2.4026654E+001, 2.2767465E+001, 6.4250949E+001, 2.4339546E+001, 3.0881316E+001, 2.3222401E+001, 2.4359328E+001, 2.1399380E+001, 2.9312709E+001, 4.0853307E+001, 2.2018952E+001, 2.6735520E+001, 4.3840077E+001, 2.2301466E+001, 2.6258768E+001, 3.3377301E+001, 2.4634348E+001, 3.5335521E+001, 4.0523892E+001, 3.6678232E+001, 2.0676830E+001, 2.6854296E+001, 3.2930475E+001, 2.4793463E+001, 4.6988694E+001, 3.7918800E+001, 3.9207747E+001, 2.4513318E+001, 2.2709448E+001, 1.9261444E+001, 1.8439851E+001, 2.5245387E+001, 7.2627443E+002, 2.1533525E+001, 2.2542996E+001, 2.2133664E+001, 2.1938911E+001, 2.1980568E+001, 2.2426793E+001, 2.1200884E+001, 2.2609024E+001, 2.1028940E+001, 2.1963364E+001, 2.1968939E+001, 2.9877902E+001, 2.2094947E+001, 3.5484292E+001, 2.4533206E+001, 2.3862078E+001, 2.2855483E+001, 2.6648504E+001
 4.2025952E+001, 2.2879117E+001, 2.2823104E+001, 2.3009536E+001, 2.2656318E+001, 2.3999800E+001, 2.4027639E+001, 2.2782547E+001, 6.4297418E+001, 2.4457168E+001, 3.2069590E+001, 2.3242599E+001, 2.4355287E+001, 2.1425224E+001, 2.9360593E+001, 4.1194579E+001, 2.1945407E+001, 2.7051908E+001, 4.4422035E+001, 2.2284838E+001, 2.6306688E+001, 3.2483555E+001, 2.4685889E+001, 3.4381171E+001, 4.0858746E+001, 3.7064606E+001, 2.0534012E+001, 2.6496914E+001, 3.3200887E+001, 2.4684977E+001, 4.4232445E+001, 3.7278727E+001, 3.8383688E+001, 2.4790716E+001, 2.2763858E+001, 1.9221032E+001, 1.8465045E+001, 2.5268250E+001, 7.3683432E+002, 2.1400354E+001, 2.2546820E+001, 2.2106494E+001, 2.1956503E+001, 2.1976730E+001, 2.2463193E+001, 2.1119862E+001, 2.2580749E+001, 2.1018525E+001, 2.1964474E+001, 2.1967132E+001, 2.9865147E+001, 2.2105090E+001, 3.6660802E+001, 2.4520262E+001, 2.3864425E+001, 2.2852682E+001, 2.6627843E+001
 4.2350071E+001, 2.2849983E+001, 2.2803260E+001, 2.2935498E+001, 2.2599036E+001, 2.3967250E+001, 2.4025153E+001, 2.2797738E+001, 6.4283357E+001, 2.4491697E+001, 3.3621401E+001, 2.3263347E+001, 2.4351062E+001, 2.1474039E+001, 2.9600571E+001, 4.1630680E+001, 2.1866329E+001, 2.7511804E+001, 4.4065305E+001, 2.2258298E+001, 2.6417848E+001, 3.1790909E+001, 2.4740286E+001, 3.3658322E+001, 4.1370258E+001, 3.6680107E+001, 2.0401817E+001, 2.6101267E+001, 3.3404240E+001, 2.4501355E+001, 4.1725480E+001, 3.6413542E+001, 3.7377034E+001, 2.5140866E+001, 2.2830036E+001, 1.9173426E+001, 1.8483161E+001, 2.5294481E+001, 7.3943126E+002, 2.1309497E+001, 2.2549237E+001, 2.2068520E+001, 2.1974661E+001, 2.1968316E+001, 2.2492174E+001, 2.1041206E+001, 2.2541408E+001, 2.1002224E+001, 2.1965695E+001, 2.1965612E+001, 2.9755714E+001, 2.2116483E+001, 3.7694016E+001, 2.4506863E+001, 2.3864265E+001, 2.2854796E+001, 2.6604920E+001
 4.2615874E+001, 2.2833774E+001, 2.2788100E+001, 2.2867913E+001, 2.2560709E+001, 2.3933528E+001, 2.4018502E+001, 2.2811358E+001, 6.4059935E+001, 2.4437859E+001, 3.5227300E+001, 2.3284526E+001, 2.4347972E+001, 2.1526228E+001, 2.9953229E+001, 4.2185833E+001, 2.1791422E+001, 2.8081220E+001, 4.3327568E+001, 2.2233069E+001, 2.6469874E+001, 3.1462734E+001, 2.4787586E+001, 3.3322755E+001, 4.2214167E+001, 3.6364450E+001, 2.0295850E+001, 2.5946595E+001, 3.3322394E+001, 2.4305502E+001, 4.1642246E+001, 3.5517222E+001, 3.6824495E+001, 2.5505037E+001, 2.2900871E+001, 1.9122834E+001, 1.8489574E+001, 2.5315332E+001, 7.3153093E+002, 2.1272196E+001, 2.2551363E+001, 2.2034864E+001, 2.1990156E+001, 2.1952321E+001, 2.2513259E+001, 2.0972123E+001, 2.2493750E+001, 2.0981206E+001, 2.1966889E+001, 2.1964620E+001, 2.9465160E+001, 2.2127339E+001, 3.8536711E+001, 2.4494328E+001, 2.3862666E+001, 2.2861039E+001, 2.6577534E+001
 4.2931417E+001, 2.2824726E+001, 2.2770808E+001, 2.2820052E+001, 2.2537779E+001, 2.3902317E+001, 2.4002343E+001, 2.2823316E+001, 6.3589825E+001, 2.4309919E+001, 3.6737027E+001, 2.3304952E+001, 2.4344992E+001, 2.1579333E+001, 3.0373574E+001, 4.2819067E+001, 2.1722209E+001, 2.8767105E+001, 4.2791202E+001, 2.2214066E+001, 2.6401666E+001, 3.1418459E+001, 2.4824688E+001, 3.3264870E+001, 4.3443615E+001, 3.6412171E+001, 2.0212079E+001, 2.6065553E+001, 3.3062309E+001, 2.4145825E+001, 4.5391222E+001, 3.4719297E+001, 3.6965045E+001, 2.5887207E+001, 2.2971159E+001, 1.9073691E+001, 1.8484101E+001, 2.5326077E+001, 7.0601994E+002, 2.1269682E+001, 2.2553779E+001, 2.2005349E+001, 2.2003420E+001, 2.1933207E+001, 2.2529604E+001, 2.0910773E+001, 2.2443256E+001, 2.0954296E+001, 2.1968044E+001, 2.1964702E+001, 2.8967853E+001, 2.2137906E+001, 3.8997332E+001, 2.4482373E+001, 2.3860384E+001, 2.2869874E+001, 2.6547989E+001
 4.3216048E+001, 2.2822738E+001, 2.2749206E+001, 2.2790433E+001, 2.2522425E+001, 2.3875446E+001, 2.3978908E+001, 2.2834419E+001, 6.3063628E+001, 2.4157354E+001, 3.8258974E+001, 2.3324938E+001, 2.4340714E+001, 2.1634912E+001, 3.0806221E+001, 4.3516023E+001, 2.1654200E+001, 2.9590463E+001, 4.2632185E+001, 2.2210913E+001, 2.6271180E+001, 3.1477125E+001, 2.4853310E+001, 3.3297326E+001, 4.4683691E+001, 3.6796766E+001, 2.0140665E+001, 2.6251008E+001, 3.2647738E+001, 2.4014539E+001, 5.2049587E+001, 3.4006379E+001, 3.7639958E+001, 2.6259341E+001, 2.3040149E+001, 1.9033630E+001, 1.8462783E+001, 2.5322152E+001, 6.8407337E+002, 2.1276669E+001, 2.2556671E+001, 2.1987253E+001, 2.2016929E+001, 2.1908444E+001, 2.2545490E+001, 2.0852380E+001, 2.2383332E+001, 2.0922822E+001, 2.1969205E+001, 2.1965998E+001, 2.8311556E+001, 2.2154768E+001, 3.9077182E+001, 2.4470637E+001, 2.3856698E+001, 2.2880445E+001, 2.6516638E+001
 4.3518087E+001, 2.2825183E+001, 2.2730673E+001, 2.2775896E+001, 2.2516989E+001, 2.3854915E+001, 2.3964054E+001, 2.2844743E+001, 6.2559561E+001, 2.4049506E+001, 3.9723308E+001, 2.3343467E+001, 2.4333920E+001, 2.1687394E+001, 3.1158988E+001, 4.4292663E+001, 2.1590655E+001, 3.0487436E+001, 4.2574401E+001, 2.2212361E+001, 2.6129138E+001, 3.1636033E+001, 2.4881216E+001, 3.3233192E+001, 4.5550519E+001, 3.7750212E+001, 2.0093751E+001, 2.6302279E+001, 3.2204864E+001, 2.3914670E+001, 5.6624202E+001, 3.3478517E+001, 3.8455576E+001, 2.6587907E+001, 2.3106367E+001, 1.9006807E+001, 1.8433436E+001, 2.5311705E+001, 6.6724805E+002, 2.1274136E+001, 2.2561576E+001, 2.1985971E+001, 2.2032041E+001, 2.1882600E+001, 2.2562853E+001, 2.0796537E+001, 2.2306331E+001, 2.0887703E+001, 2.1970362E+001, 2.1967158E+001, 2.7512921E+001, 2.2176223E+001, 3.9237585E+001, 2.4459803E+001, 2.3853704E+001, 2.2891623E+001, 2.6490735E+001
 4.3803816E+001, 2.2830915E+001, 2.2713915E+001, 2.2769748E+001, 2.2518085E+001, 2.3839187E+001, 2.3962850E+001, 2.2855119E+001, 6.2074130E+001, 2.4001991E+001, 4.1175936E+001, 2.3367303E+001, 2.4320381E+001, 2.1732483E+001, 3.1332418E+001, 4.5153011E+001, 2.1529677E+001, 3.1476820E+001, 4.2532121E+001, 2.2209037E+001, 2.5976339E+001, 3.2157641E+001, 2.4910648E+001, 3.2783480E+001, 4.6062530E+001, 3.8686785E+001, 2.0069212E+001, 2.6422194E+001, 3.1954796E+001, 2.3828296E+001, 5.9823752E+001, 3.3247356E+001, 3.9115301E+001, 2.6858632E+001, 2.3175607E+001, 1.8991667E+001, 1.8393774E+001, 2.5316202E+001, 6.7529617E+002, 2.1269382E+001, 2.2567981E+001, 2.1996346E+001, 2.2050399E+001, 2.1860509E+001, 2.2581289E+001, 2.0739812E+001, 2.2220762E+001, 2.0842624E+001, 2.1971486E+001, 2.1967240E+001, 2.6690465E+001, 2.2196617E+001, 3.9682881E+001, 2.4450002E+001, 2.3854543E+001, 2.2903316E+001, 2.6472696E+001
 4.4101823E+001, 2.2837351E+001, 2.2696865E+001, 2.2764835E+001, 2.2520565E+001, 2.3827984E+001, 2.3967923E+001, 2.2865363E+001, 6.1721043E+001, 2.4015881E+001, 4.2683794E+001, 2.3402942E+001, 2.4306000E+001, 2.1773334E+001, 3.1093339E+001, 4.5981168E+001, 2.1470677E+001, 3.2541659E+001, 4.3141766E+001, 2.2199372E+001, 2.5828652E+001, 3.3171383E+001, 2.4942101E+001, 3.1863663E+001, 4.6418928E+001, 3.8955956E+001, 2.0069125E+001, 2.6675130E+001, 3.2042255E+001, 2.3749499E+001, 6.1161626E+001, 3.3219786E+001, 3.9429550E+001, 2.7061137E+001, 2.3251386E+001, 1.8986832E+001, 1.8360095E+001, 2.5348312E+001, 6.9355566E+002, 2.1264234E+001, 2.2573424E+001, 2.2012072E+001, 2.2072432E+001, 2.1842686E+001, 2.2606005E+001, 2.0685736E+001, 2.2141991E+001, 2.0800746E+001, 2.1972513E+001, 2.1965284E+001, 2.6230647E+001, 2.2215094E+001, 4.0272041E+001, 2.4441773E+001, 2.3857255E+001, 2.2915923E+001, 2.6461893E+001
 4.4405419E+001, 2.2841350E+001, 2.2679510E+001, 2.2758376E+001, 2.2522264E+001, 2.3820051E+001, 2.3978587E+001, 2.2875818E+001, 6.1537567E+001, 2.4061181E+001, 4.4320685E+001, 2.3446127E+001, 2.4289664E+001, 2.1820988E+001, 3.0464126E+001, 4.6756118E+001, 2.1407383E+001, 3.3748728E+001, 4.4199504E+001, 2.2183769E+001, 2.5740458E+001, 3.4546561E+001, 2.4988113E+001, 3.1126212E+001, 4.6899955E+001, 3.8824505E+001, 2.0096011E+001, 2.7061799E+001, 3.2519853E+001, 2.3687925E+001, 6.0608953E+001, 3.3097064E+001, 3.9475980E+001, 2.7174682E+001, 2.3340809E+001, 1.8993101E+001, 1.8335188E+001, 2.5403597E+001, 7.2627165E+002, 2.1244282E+001, 2.2578081E+001, 2.2027038E+001, 2.2097815E+001, 2.1827264E+001, 2.2639882E+001, 2.0632386E+001, 2.2068724E+001, 2.0764982E+001, 2.1973512E+001, 2.1962776E+001, 2.6149507E+001, 2.2233425E+001, 4.0930374E+001, 2.4434485E+001, 2.3857691E+001, 2.2930457E+001, 2.6462887E+001
 4.4739820E+001, 2.2841753E+001, 2.2662399E+001, 2.2756464E+001, 2.2522965E+001, 2.3815104E+001, 2.4004790E+001, 2.2886071E+001, 6.1459976E+001, 2.4115642E+001, 4.5942092E+001, 2.3491160E+001, 2.4261871E+001, 2.1881673E+001, 2.9637954E+001, 4.7485208E+001, 2.1340189E+001, 3.5147518E+001, 4.5435272E+001, 2.2161113E+001, 2.5798095E+001, 3.5766941E+001, 2.5046131E+001, 3.1452681E+001, 4.7693806E+001, 3.8193865E+001, 2.0158950E+001, 2.7272498E+001, 3.3708691E+001, 2.3646162E+001, 5.7883282E+001, 3.2506805E+001, 3.9279619E+001, 2.7160279E+001, 2.3444807E+001, 1.9011655E+001, 1.8304862E+001, 2.5459271E+001, 7.4610718E+002, 2.1196965E+001, 2.2581968E+001, 2.2042710E+001, 2.2124565E+001, 2.1813422E+001, 2.2679173E+001, 2.0580431E+001, 2.2003322E+001, 2.0737070E+001, 2.1974496E+001, 2.1960023E+001, 2.6488204E+001, 2.2249583E+001, 4.1804587E+001, 2.4427400E+001, 2.3851657E+001, 2.2945092E+001, 2.6483165E+001
 4.5039327E+001, 2.2839426E+001, 2.2647178E+001, 2.2755548E+001, 2.2526434E+001, 2.3814842E+001, 2.4043487E+001, 2.2895195E+001, 6.1478698E+001, 2.4185517E+001, 4.7426200E+001, 2.3533108E+001, 2.4228061E+001, 2.1938844E+001, 2.9025492E+001, 4.8078970E+001, 2.1278336E+001, 3.6539556E+001, 4.6795344E+001, 2.2134293E+001, 2.6013607E+001, 3.6547827E+001, 2.5120763E+001, 3.2449047E+001, 4.8854372E+001, 3.7396459E+001, 2.0260254E+001, 2.7155620E+001, 3.5663483E+001, 2.3619730E+001, 5.4480672E+001, 3.1907494E+001, 3.8687623E+001, 2.7043466E+001, 2.3556725E+001, 1.9042792E+001, 1.8280602E+001, 2.5487878E+001, 7.4998444E+002, 2.1151789E+001, 2.2584082E+001, 2.2062577E+001, 2.2150674E+001, 2.1802082E+001, 2.2719582E+001, 2.0534538E+001, 2.1953336E+001, 2.0720256E+001, 2.1975391E+001, 2.1957730E+001, 2.6841475E+001, 2.2258313E+001, 4.2735938E+001, 2.4420720E+001, 2.3837938E+001, 2.2957608E+001, 2.6521535E+001
 4.5305146E+001, 2.2833612E+001, 2.2634993E+001, 2.2756058E+001, 2.2535037E+001, 2.3816854E+001, 2.4079651E+001, 2.2902867E+001, 6.1563192E+001, 2.4300369E+001, 4.8684195E+001, 2.3568205E+001, 2.4192905E+001, 2.1970657E+001, 2.8807818E+001, 4.8506656E+001, 2.1227683E+001, 3.7718087E+001, 4.8104084E+001, 2.2111413E+001, 2.6280452E+001, 3.6831668E+001, 2.5190393E+001, 3.3165923E+001, 4.9935413E+001, 3.6677706E+001, 2.0389488E+001, 2.7181573E+001, 3.7936971E+001, 2.3583615E+001, 5.1880781E+001, 3.1628506E+001, 3.7963133E+001, 2.6893094E+001, 2.3669030E+001, 1.9083273E+001, 1.8250784E+001, 2.5478342E+001, 7.5575159E+002, 2.1128757E+001, 2.2584984E+001, 2.2083127E+001, 2.2173578E+001, 2.1795106E+001, 2.2758655E+001, 2.0497704E+001, 2.1920299E+001, 2.0714733E+001, 2.1976145E+001, 2.1956972E+001, 2.7062272E+001, 2.2263534E+001, 4.3726753E+001, 2.4414849E+001, 2.3820112E+001, 2.2966991E+001, 2.6581512E+001
 4.5647135E+001, 2.2821013E+001, 2.2624917E+001, 2.2757803E+001, 2.2548220E+001, 2.3816944E+001, 2.4129121E+001, 2.2909789E+001, 6.1694983E+001, 2.4480901E+001, 4.9765930E+001, 2.3602752E+001, 2.4151065E+001, 2.1983640E+001, 2.8911557E+001, 4.8867697E+001, 2.1178868E+001, 3.8884079E+001, 4.9470578E+001, 2.2083353E+001, 2.6535212E+001, 3.6761728E+001, 2.5262210E+001, 3.2985552E+001, 5.0596660E+001, 3.6092253E+001, 2.0558258E+001, 2.7252247E+001, 4.0105176E+001, 2.3526613E+001, 4.9806256E+001, 3.1575150E+001, 3.7549099E+001, 2.6784728E+001, 2.3825201E+001, 1.9135658E+001, 1.8219566E+001, 2.5436559E+001, 7.6343472E+002, 2.1120175E+001, 2.2586226E+001, 2.2107530E+001, 2.2198061E+001, 2.1792043E+001, 2.2803726E+001, 2.0462660E+001, 2.1895135E+001, 2.0718271E+001, 2.1976915E+001, 2.1957598E+001, 2.7080818E+001, 2.2267140E+001, 4.5099591E+001, 2.4408609E+001, 2.3796619E+001, 2.2974954E+001, 2.6663168E+001
 4.5940269E+001, 2.2796788E+001, 2.2618491E+001, 2.2757168E+001, 2.2559189E+001, 2.3813859E+001, 2.4188714E+001, 2.2913609E+001, 6.1867059E+001, 2.4727020E+001, 5.0430231E+001, 2.3635618E+001, 2.4103565E+001, 2.1986042E+001, 2.9180394E+001, 4.9169024E+001, 2.1132765E+001, 3.9970517E+001, 5.0710545E+001, 2.2074845E+001, 2.6520787E+001, 3.6452566E+001, 2.5333511E+001, 3.1962531E+001, 5.0442300E+001, 3.5620564E+001, 2.0773463E+001, 2.7292947E+001, 4.1450450E+001, 2.3454464E+001, 4.8508226E+001, 3.1861389E+001, 3.7717144E+001, 2.6758799E+001, 2.4044880E+001, 1.9195299E+001, 1.8191517E+001, 2.5389917E+001, 7.7083628E+002, 2.1125551E+001, 2.2587815E+001, 2.2134333E+001, 2.2222818E+001, 2.1792142E+001, 2.2852088E+001, 2.0431290E+001, 2.1878452E+001, 2.0728618E+001, 2.1977666E+001, 2.1958584E+001, 2.6757666E+001, 2.2274241E+001, 4.6763766E+001, 2.4402156E+001, 2.3770306E+001, 2.2980012E+001, 2.6756754E+001
 4.6233403E+001, 2.2759032E+001, 2.2615087E+001, 2.2748302E+001, 2.2560561E+001, 2.3805926E+001, 2.4243945E+001, 2.2913416E+001, 6.2091029E+001, 2.5022385E+001, 5.0617043E+001, 2.3662604E+001, 2.4057329E+001, 2.1979156E+001, 2.9488336E+001, 4.9413157E+001, 2.1093987E+001, 4.0902115E+001, 5.1768622E+001, 2.2075210E+001, 2.6217105E+001, 3.6106836E+001, 2.5361214E+001, 3.0881687E+001, 4.9744258E+001, 3.5263877E+001, 2.0997334E+001, 2.7581070E+001, 4.1810687E+001, 2.3382362E+001, 4.8456968E+001, 3.2365055E+001, 3.7746055E+001, 2.6804819E+001, 2.4285680E+001, 1.9253767E+001, 1.8167306E+001, 2.5392447E+001, 7.7295071E+002, 2.1146359E+001, 2.2590471E+001, 2.2155805E+001, 2.2243879E+001, 2.1794184E+001, 2.2899064E+001, 2.0406559E+001, 2.1871316E+001, 2.0742063E+001, 2.1978316E+001, 2.1959290E+001, 2.6271470E+001, 2.2284480E+001, 4.8377196E+001, 2.4396023E+001, 2.3743373E+001, 2.2980996E+001, 2.6840758E+001
 4.6511732E+001, 2.2710136E+001, 2.2613242E+001, 2.2730964E+001, 2.2549527E+001, 2.3795743E+001, 2.4283240E+001, 2.2910018E+001, 6.2397965E+001, 2.5370067E+001, 5.0467712E+001, 2.3685537E+001, 2.4012884E+001, 2.1960355E+001, 2.9814459E+001, 4.9617778E+001, 2.1060405E+001, 4.1718776E+001, 5.2867997E+001, 2.2074019E+001, 2.5864818E+001, 3.5884187E+001, 2.5342688E+001, 2.9935601E+001, 4.8906345E+001, 3.4931143E+001, 2.1210378E+001, 2.7789028E+001, 4.1556152E+001, 2.3308771E+001, 4.9169326E+001, 3.2962650E+001, 3.7142044E+001, 2.6903303E+001, 2.4533610E+001, 1.9312864E+001, 1.8144403E+001, 2.5472934E+001, 7.6274225E+002, 2.1173046E+001, 2.2593835E+001, 2.2172086E+001, 2.2263603E+001, 2.1798057E+001, 2.2946414E+001, 2.0385789E+001, 2.1871429E+001, 2.0757523E+001, 2.1978919E+001, 2.1959559E+001, 2.5695429E+001, 2.2294246E+001, 4.9911179E+001, 2.4389748E+001, 2.3712281E+001, 2.2979829E+001, 2.6905766E+001
 4.6814601E+001, 2.2651752E+001, 2.2613123E+001, 2.2708871E+001, 2.2523245E+001, 2.3784127E+001, 2.4300553E+001, 2.2902974E+001, 6.2845038E+001, 2.5764195E+001, 5.0144682E+001, 2.3706898E+001, 2.3972182E+001, 2.1921417E+001, 3.0122320E+001, 4.9778463E+001, 2.1032141E+001, 4.2420856E+001, 5.4037299E+001, 2.2064679E+001, 2.5532070E+001, 3.5898534E+001, 2.5288448E+001, 2.9110116E+001, 4.7767445E+001, 3.4539600E+001, 2.1412879E+001, 2.7715819E+001, 4.0855720E+001, 2.3225478E+001, 5.0394830E+001, 3.3540500E+001, 3.5891343E+001, 2.7068157E+001, 2.4787699E+001, 1.9374687E+001, 1.8131433E+001, 2.5631455E+001, 7.3671660E+002, 2.1202502E+001, 2.2596655E+001, 2.2187450E+001, 2.2284660E+001, 2.1802975E+001, 2.2994950E+001, 2.0367787E+001, 2.1878700E+001, 2.0775235E+001, 2.1979516E+001, 2.1959258E+001, 2.5117276E+001, 2.2303276E+001, 5.1500387E+001, 2.4383112E+001, 2.3672051E+001, 2.2975268E+001, 2.6962560E+001
 4.7126669E+001, 2.2575300E+001, 2.2615318E+001, 2.2675791E+001, 2.2482746E+001, 2.3770810E+001, 2.4309555E+001, 2.2892005E+001, 6.3415880E+001, 2.6171506E+001, 4.9599764E+001, 2.3729715E+001, 2.3939130E+001, 2.1865762E+001, 3.0306497E+001, 4.9911329E+001, 2.1008509E+001, 4.3027709E+001, 5.5260851E+001, 2.2048880E+001, 2.5293791E+001, 3.6365142E+001, 2.5198912E+001, 2.8571212E+001, 4.6511558E+001, 3.4196344E+001, 2.1591985E+001, 2.7825605E+001, 3.9976045E+001, 2.3118835E+001, 5.2428118E+001, 3.4048292E+001, 3.4517955E+001, 2.7355701E+001, 2.5063189E+001, 1.9439338E+001, 1.8129388E+001, 2.5838116E+001, 7.0849565E+002, 2.1236071E+001, 2.2598731E+001, 2.2203594E+001, 2.2308712E+001, 2.1809264E+001, 2.3044966E+001, 2.0352202E+001, 2.1892521E+001, 2.0796486E+001, 2.1980144E+001, 2.1958409E+001, 2.4754689E+001, 2.2312080E+001, 5.3100824E+001, 2.4375948E+001, 2.3625513E+001, 2.2968405E+001, 2.7016664E+001
 4.7416446E+001, 2.2500361E+001, 2.2619585E+001, 2.2646377E+001, 2.2434957E+001, 2.3758125E+001, 2.4310760E+001, 2.2878846E+001, 6.4034406E+001, 2.6527527E+001, 4.8856538E+001, 2.3752337E+001, 2.3914557E+001, 2.1815369E+001, 3.0186432E+001, 5.0021228E+001, 2.0991216E+001, 4.3514292E+001, 5.6611803E+001, 2.2021974E+001, 2.5186042E+001, 3.7572313E+001, 2.5092971E+001, 2.8484318E+001, 4.5821748E+001, 3.4028088E+001, 2.1711112E+001, 2.8155941E+001, 3.9135356E+001, 2.3010786E+001, 5.4711340E+001, 3.4452324E+001, 3.3482286E+001, 2.7762870E+001, 2.5344112E+001, 1.9491957E+001, 1.8133735E+001, 2.6029243E+001, 6.9594525E+002, 2.1270846E+001, 2.2599919E+001, 2.2221710E+001, 2.2332057E+001, 2.1814869E+001, 2.3091029E+001, 2.0341060E+001, 2.1910507E+001, 2.0819748E+001, 2.1980744E+001, 2.1957614E+001, 2.4709589E+001, 2.2319792E+001, 5.4426161E+001, 2.4369003E+001, 2.3586467E+001, 2.2962097E+001, 2.7072476E+001
 4.7710682E+001, 2.2441445E+001, 2.2625964E+001, 2.2624250E+001, 2.2385000E+001, 2.3746552E+001, 2.4295252E+001, 2.2864425E+001, 6.4625141E+001, 2.6824113E+001, 4.8004376E+001, 2.3772631E+001, 2.3897710E+001, 2.1777831E+001, 2.9692419E+001, 5.0102294E+001, 2.0978963E+001, 4.3892497E+001, 5.7981246E+001, 2.1986833E+001, 2.5141302E+001, 3.8781795E+001, 2.5002995E+001, 2.8946621E+001, 4.5715314E+001, 3.3984478E+001, 2.1816604E+001, 2.8434326E+001, 3.8604981E+001, 2.2909581E+001, 5.6941272E+001, 3.4591394E+001, 3.2687198E+001, 2.8233494E+001, 2.5628832E+001, 1.9542852E+001, 1.8151234E+001, 2.6175037E+001, 6.9538316E+002, 2.1302592E+001, 2.2600550E+001, 2.2249967E+001, 2.2355940E+001, 2.1818950E+001, 2.3135575E+001, 2.0335031E+001, 2.1930559E+001, 2.0843750E+001, 2.1981311E+001, 2.1957254E+001, 2.4777436E+001, 2.2324798E+001, 5.5302119E+001, 2.4362516E+001, 2.3557109E+001, 2.2956487E+001, 2.7142937E+001
