s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_00","Temp_01","Temp_02","Temp_03","Temp_04","Temp_05","Temp_06","Temp_07","Temp_08","Temp_09","Temp_10","Temp_11","Temp_12","Temp_13","Temp_15","Temp_18","Temp_19","Temp_21","Temp_24","Temp_25","Temp_27","Temp_30","Temp_31","Temp_32","Temp_33","Temp_36","Temp_37","Temp_39","Temp_42","Temp_43","Temp_44","Temp_45","Temp_46","Temp_47","Temp_48","Temp_49","Temp_50","Temp_51","Temp_52","Temp_53","Temp_14","Temp_16","Temp_17","Temp_20","Temp_22","Temp_23","Temp_26","Temp_28","Temp_29","Temp_34","Temp_35","Temp_38","Temp_40","Temp_41","Temp_54","Temp_55"
 2.9460642E+002, 5.3814350E+001, 5.7309713E+001, 6.3677163E+001, 5.3572176E+001, 5.3762495E+001, 1.3590363E+002, 5.9924696E+001, 1.2082537E+002, 7.9925591E+001, 1.1102236E+002, 7.8720890E+001, 1.0439922E+002, 6.2263388E+001, 6.6042390E+001, 1.1029712E+002, 6.1390206E+001, 1.0247152E+002, 1.1499086E+002, 6.1141951E+001, 9.6616545E+001, 9.8291116E+001, 6.6212269E+001, 7.5499328E+001, 1.3569015E+002, 1.2678978E+002, 3.6782520E+002, 6.3995796E+002, 1.3401566E+002, 4.5765695E+002, 1.0384629E+002, 1.0638909E+002, 1.2857514E+002, 9.2608594E+001, 9.5436170E+001, 3.1824931E+002, 2.0923863E+001, 6.1497948E+001, 6.7885140E+001, 1.0275895E+002, 7.1947279E+001, 7.9254321E+001, 6.7643701E+001, 7.5734230E+001, 6.5717516E+001, 4.9411296E+001, 6.4238717E+001, 5.9374079E+001, 2.1908698E+001, 6.2477673E+001, 6.8421212E+001, 1.0411699E+002, 7.7901232E+001, 4.5655449E+001, 6.2386148E+001, 4.6705512E+001, 6.5555704E+001
 2.9491865E+002, 5.3610133E+001, 5.7258829E+001, 6.3647915E+001, 5.3487855E+001, 5.3754287E+001, 1.4009544E+002, 5.9794212E+001, 1.1996442E+002, 8.0009931E+001, 1.1026427E+002, 7.8493459E+001, 1.0491095E+002, 6.2250608E+001, 6.6556806E+001, 1.1045756E+002, 6.1421155E+001, 1.0239473E+002, 1.1392179E+002, 6.1321275E+001, 9.7482237E+001, 9.8416511E+001, 6.6059229E+001, 7.7504564E+001, 1.3540938E+002, 1.2497732E+002, 3.7260887E+002, 6.1127682E+002, 1.3398221E+002, 4.6464837E+002, 1.0264743E+002, 1.0764488E+002, 1.2953320E+002, 9.2360201E+001, 9.4711816E+001, 3.1629154E+002, 2.0920491E+001, 6.1437919E+001, 6.7924775E+001, 1.0302286E+002, 7.1899090E+001, 7.9871443E+001, 6.7687152E+001, 7.6016745E+001, 6.5628194E+001, 4.9234198E+001, 6.4114132E+001, 5.9202847E+001, 2.1911856E+001, 6.2517037E+001, 6.8180370E+001, 1.0361092E+002, 7.8145006E+001, 4.5610735E+001, 6.2694664E+001, 4.6664042E+001, 6.5725179E+001
 2.9520791E+002, 5.3380687E+001, 5.7211328E+001, 6.3648221E+001, 5.3401330E+001, 5.3787715E+001, 1.4254890E+002, 5.9654429E+001, 1.1902984E+002, 8.0159211E+001, 1.0906880E+002, 7.8252163E+001, 1.0535200E+002, 6.2227384E+001, 6.7341512E+001, 1.1092509E+002, 6.1436825E+001, 1.0244088E+002, 1.1319215E+002, 6.1543084E+001, 9.8686716E+001, 9.8968225E+001, 6.5931018E+001, 7.9394253E+001, 1.3444043E+002, 1.2243700E+002, 3.7684383E+002, 6.1984235E+002, 1.3418241E+002, 4.7012758E+002, 1.0184550E+002, 1.0820049E+002, 1.2960408E+002, 9.2249767E+001, 9.3715122E+001, 3.1562147E+002, 2.0917505E+001, 6.1422505E+001, 6.7962658E+001, 1.0315911E+002, 7.1849776E+001, 8.0420866E+001, 6.7683448E+001, 7.6266421E+001, 6.5550122E+001, 4.9056214E+001, 6.3973299E+001, 5.9047066E+001, 2.1915002E+001, 6.2562516E+001, 6.7994038E+001, 1.0299841E+002, 7.8347250E+001, 4.5563315E+001, 6.2973276E+001, 4.6624609E+001, 6.5894651E+001
 2.9552021E+002, 5.3151972E+001, 5.7179920E+001, 6.3695271E+001, 5.3296657E+001, 5.3868626E+001, 1.4428914E+002, 5.9505728E+001, 1.1755745E+002, 8.0343692E+001, 1.0789899E+002, 7.8003390E+001, 1.0588772E+002, 6.2185648E+001, 6.8138670E+001, 1.1153655E+002, 6.1439002E+001, 1.0271868E+002, 1.1268545E+002, 6.1795957E+001, 1.0053369E+002, 9.9552439E+001, 6.5812302E+001, 7.9593347E+001, 1.3340839E+002, 1.1999680E+002, 3.8019666E+002, 5.5640145E+002, 1.3450691E+002, 4.7294062E+002, 1.0144210E+002, 1.0765588E+002, 1.2848917E+002, 9.2205706E+001, 9.2831623E+001, 3.1417210E+002, 2.0914968E+001, 6.1411793E+001, 6.7996478E+001, 1.0317069E+002, 7.1792340E+001, 8.0876049E+001, 6.7666323E+001, 7.6595245E+001, 6.5497430E+001, 4.8853123E+001, 6.3822428E+001, 5.8896363E+001, 2.1918122E+001, 6.2614193E+001, 6.7833261E+001, 1.0231466E+002, 7.8478337E+001, 4.5512045E+001, 6.3234440E+001, 4.6587765E+001, 6.6044513E+001
 2.9580848E+002, 5.2951644E+001, 5.7172727E+001, 6.3778533E+001, 5.3187095E+001, 5.3997961E+001, 1.4564471E+002, 5.9312708E+001, 1.1541676E+002, 8.0469371E+001, 1.0692263E+002, 7.7782813E+001, 1.0656508E+002, 6.2119321E+001, 6.8664189E+001, 1.1190018E+002, 6.1431253E+001, 1.0337896E+002, 1.1198301E+002, 6.2043463E+001, 1.0255093E+002, 9.9841325E+001, 6.5693486E+001, 7.8802179E+001, 1.3317208E+002, 1.1837842E+002, 3.8284630E+002, 5.4356277E+002, 1.3434087E+002, 4.7311216E+002, 1.0152886E+002, 1.0605881E+002, 1.2641864E+002, 9.2254001E+001, 9.2154089E+001, 3.1060426E+002, 2.0912354E+001, 6.1385382E+001, 6.8041145E+001, 1.0308245E+002, 7.1705864E+001, 8.1152132E+001, 6.7682618E+001, 7.7037461E+001, 6.5482115E+001, 4.8631791E+001, 6.3699421E+001, 5.8748971E+001, 2.1921221E+001, 6.2671339E+001, 6.7653330E+001, 1.0162971E+002, 7.8554783E+001, 4.5457763E+001, 6.3490272E+001, 4.6555799E+001, 6.6165989E+001
 2.9610637E+002, 5.2808361E+001, 5.7178669E+001, 6.3874059E+001, 5.3107076E+001, 5.4175798E+001, 1.4712792E+002, 5.9083960E+001, 1.1313986E+002, 8.0505711E+001, 1.0593929E+002, 7.7603706E+001, 1.0737857E+002, 6.2030726E+001, 6.9408285E+001, 1.1185570E+002, 6.1413503E+001, 1.0449127E+002, 1.1113105E+002, 6.2248118E+001, 1.0427535E+002, 1.0002616E+002, 6.5582819E+001, 7.9101291E+001, 1.3351419E+002, 1.1759196E+002, 3.8477549E+002, 5.0446639E+002, 1.3611558E+002, 4.7561859E+002, 1.0194901E+002, 1.0342743E+002, 1.2435901E+002, 9.2356886E+001, 9.1541426E+001, 3.0627755E+002, 2.0909641E+001, 6.1359002E+001, 6.8086094E+001, 1.0293120E+002, 7.1586496E+001, 8.1274063E+001, 6.7740306E+001, 7.7475778E+001, 6.5510967E+001, 4.8416494E+001, 6.3628122E+001, 5.8620798E+001, 2.1924316E+001, 6.2721015E+001, 6.7471936E+001, 1.0106280E+002, 7.8570755E+001, 4.5405206E+001, 6.3728708E+001, 4.6529053E+001, 6.6251259E+001
 2.9642083E+002, 5.2668989E+001, 5.7181645E+001, 6.3974566E+001, 5.3061932E+001, 5.4369706E+001, 1.4905505E+002, 5.8876209E+001, 1.1096439E+002, 8.0488143E+001, 1.0503463E+002, 7.7464159E+001, 1.0818341E+002, 6.1912204E+001, 7.0528518E+001, 1.1150967E+002, 6.1380437E+001, 1.0606486E+002, 1.1040470E+002, 6.2434092E+001, 1.0571967E+002, 1.0033586E+002, 6.5475145E+001, 7.9626083E+001, 1.3412396E+002, 1.1697478E+002, 3.8563213E+002, 5.4257401E+002, 1.3977571E+002, 4.8160717E+002, 1.0287329E+002, 1.0084353E+002, 1.2261481E+002, 9.2464733E+001, 9.0982099E+001, 3.0203324E+002, 2.0906447E+001, 6.1330247E+001, 6.8127858E+001, 1.0274728E+002, 7.1427717E+001, 8.1205987E+001, 6.7800452E+001, 7.8104603E+001, 6.5587599E+001, 4.8210928E+001, 6.3624079E+001, 5.8517095E+001, 2.1927580E+001, 6.2755850E+001, 6.7282789E+001, 1.0071670E+002, 7.8509839E+001, 4.5351888E+001, 6.3956633E+001, 4.6503215E+001, 6.6287198E+001
 2.9671151E+002, 5.2517736E+001, 5.7174044E+001, 6.4070627E+001, 5.3034690E+001, 5.4509208E+001, 1.5213044E+002, 5.8735180E+001, 1.0950040E+002, 8.0429315E+001, 1.0461385E+002, 7.7406692E+001, 1.0882567E+002, 6.1768153E+001, 7.0660784E+001, 1.1103278E+002, 6.1337733E+001, 1.0781745E+002, 1.1015013E+002, 6.2609899E+001, 1.0665519E+002, 1.0086539E+002, 6.5366904E+001, 7.9345753E+001, 1.3447805E+002, 1.1631538E+002, 3.8526328E+002, 5.8053760E+002, 1.3977503E+002, 4.8239937E+002, 1.0433188E+002, 9.9047157E+001, 1.2151344E+002, 9.2565947E+001, 9.0470994E+001, 2.9873545E+002, 2.0903141E+001, 6.1294119E+001, 6.8161018E+001, 1.0256835E+002, 7.1246507E+001, 8.1048990E+001, 6.7826038E+001, 7.8776674E+001, 6.5712725E+001, 4.8033855E+001, 6.3651365E+001, 5.8455929E+001, 2.1930746E+001, 6.2778274E+001, 6.7091268E+001, 1.0067253E+002, 7.8346188E+001, 4.5299153E+001, 6.4152444E+001, 4.6487150E+001, 6.6262238E+001
 2.9700219E+002, 5.2354669E+001, 5.7155918E+001, 6.4148934E+001, 5.3003825E+001, 5.4604916E+001, 1.5473952E+002, 5.8645183E+001, 1.0852056E+002, 8.0371079E+001, 1.0459759E+002, 7.7404278E+001, 1.0929611E+002, 6.1605125E+001, 7.0055131E+001, 1.1050449E+002, 6.1286656E+001, 1.0936666E+002, 1.1022810E+002, 6.2807531E+001, 1.0697829E+002, 1.0153276E+002, 6.5263639E+001, 7.8384621E+001, 1.3442977E+002, 1.1590435E+002, 3.8382347E+002, 5.9401691E+002, 1.3340149E+002, 4.8123619E+002, 1.0623520E+002, 9.8029969E+001, 1.2092893E+002, 9.2621519E+001, 9.0004294E+001, 2.9654365E+002, 2.0899955E+001, 6.1258224E+001, 6.8161067E+001, 1.0243565E+002, 7.1059337E+001, 8.1020434E+001, 6.7785207E+001, 7.9391008E+001, 6.5901449E+001, 4.7898073E+001, 6.3676726E+001, 5.8442971E+001, 2.1933773E+001, 6.2795008E+001, 6.6912028E+001, 1.0089888E+002, 7.8090418E+001, 4.5247059E+001, 6.4307103E+001, 4.6480985E+001, 6.6221577E+001
 2.9731612E+002, 5.2164298E+001, 5.7121745E+001, 6.4194000E+001, 5.2953501E+001, 5.4726918E+001, 1.5581326E+002, 5.8564178E+001, 1.0779410E+002, 8.0290350E+001, 1.0473110E+002, 7.7441102E+001, 1.0966531E+002, 6.1407614E+001, 6.9583709E+001, 1.0993720E+002, 6.1225211E+001, 1.1060817E+002, 1.1044251E+002, 6.3047552E+001, 1.0645193E+002, 1.0224112E+002, 6.5160235E+001, 7.6957140E+001, 1.3399685E+002, 1.1596262E+002, 3.8208402E+002, 6.4282919E+002, 1.2262439E+002, 4.7831725E+002, 1.0820776E+002, 9.7630012E+001, 1.2087885E+002, 9.2601366E+001, 8.9609814E+001, 2.9446079E+002, 2.0896592E+001, 6.1217233E+001, 6.8112955E+001, 1.0237138E+002, 7.0844015E+001, 8.1076598E+001, 6.7692607E+001, 8.0068663E+001, 6.6193656E+001, 4.7805807E+001, 6.3698857E+001, 5.8472887E+001, 2.1936994E+001, 6.2811467E+001, 6.6732172E+001, 1.0135436E+002, 7.7763203E+001, 4.5189109E+001, 6.4419593E+001, 4.6471614E+001, 6.6160959E+001
 2.9760605E+002, 5.1955906E+001, 5.7067824E+001, 6.4188054E+001, 5.2887251E+001, 5.4883434E+001, 1.5615157E+002, 5.8494892E+001, 1.0736570E+002, 8.0170311E+001, 1.0481300E+002, 7.7525907E+001, 1.0990977E+002, 6.1178148E+001, 6.9676374E+001, 1.0940406E+002, 6.1161010E+001, 1.1144317E+002, 1.1070861E+002, 6.3276689E+001, 1.0513116E+002, 1.0280439E+002, 6.5050394E+001, 7.6288018E+001, 1.3359358E+002, 1.1633219E+002, 3.7995900E+002, 6.4066168E+002, 1.1337830E+002, 4.7457867E+002, 1.0937707E+002, 9.7658828E+001, 1.2146931E+002, 9.2503790E+001, 8.9300530E+001, 2.9218576E+002, 2.0893408E+001, 6.1168618E+001, 6.8018537E+001, 1.0237141E+002, 7.0605676E+001, 8.1206910E+001, 6.7606539E+001, 8.0722886E+001, 6.6569992E+001, 4.7733762E+001, 6.3714091E+001, 5.8536506E+001, 2.1940212E+001, 6.2823423E+001, 6.6569401E+001, 1.0182768E+002, 7.7402773E+001, 4.5122002E+001, 6.4450313E+001, 4.6459772E+001, 6.6067813E+001
 2.9791019E+002, 5.1740922E+001, 5.6995505E+001, 6.4126797E+001, 5.2815367E+001, 5.5011421E+001, 1.5611134E+002, 5.8435165E+001, 1.0722529E+002, 8.0009590E+001, 1.0468006E+002, 7.7669931E+001, 1.1013380E+002, 6.0897912E+001, 7.0518254E+001, 1.0893739E+002, 6.1092445E+001, 1.1175634E+002, 1.1103154E+002, 6.3493742E+001, 1.0365457E+002, 1.0310733E+002, 6.4937326E+001, 7.6618794E+001, 1.3325654E+002, 1.1697560E+002, 3.7623530E+002, 6.2944961E+002, 1.1005064E+002, 4.7166033E+002, 1.0941904E+002, 9.7930988E+001, 1.2248835E+002, 9.2360393E+001, 8.9090624E+001, 2.8938751E+002, 2.0890100E+001, 6.1109580E+001, 6.7872295E+001, 1.0243205E+002, 7.0376520E+001, 8.1387846E+001, 6.7614546E+001, 8.1235591E+001, 6.7025807E+001, 4.7653565E+001, 6.3707779E+001, 5.8619928E+001, 2.1943268E+001, 6.2815986E+001, 6.6443901E+001, 1.0213518E+002, 7.7023692E+001, 4.5047136E+001, 6.4375633E+001, 4.6437943E+001, 6.5954721E+001
 2.9821852E+002, 5.1548214E+001, 5.6905463E+001, 6.4006952E+001, 5.2742811E+001, 5.5093555E+001, 1.5505588E+002, 5.8382868E+001, 1.0726626E+002, 7.9800582E+001, 1.0423486E+002, 7.8123066E+001, 1.1027262E+002, 6.0583306E+001, 7.1633952E+001, 1.0853558E+002, 6.1012128E+001, 1.1156739E+002, 1.1146260E+002, 6.3707632E+001, 1.0233641E+002, 1.0310575E+002, 6.4828208E+001, 7.6579849E+001, 1.3287276E+002, 1.1794221E+002, 3.7390615E+002, 6.2045124E+002, 1.1147290E+002, 4.6974560E+002, 1.0833122E+002, 9.8481599E+001, 1.2388661E+002, 9.2190871E+001, 8.8864493E+001, 2.8604903E+002, 2.0885344E+001, 6.1048174E+001, 6.7675231E+001, 1.0250935E+002, 7.0161790E+001, 8.1617355E+001, 6.7797205E+001, 8.1475003E+001, 6.7610351E+001, 4.7565793E+001, 6.3699463E+001, 5.8695832E+001, 2.1946224E+001, 6.2783736E+001, 6.6354841E+001, 1.0223282E+002, 7.6630634E+001, 4.4962755E+001, 6.4193985E+001, 4.6400281E+001, 6.5850401E+001
 2.9851525E+002, 5.1433966E+001, 5.6803401E+001, 6.3823624E+001, 5.2677356E+001, 5.5108963E+001, 1.5273767E+002, 5.8322831E+001, 1.0753710E+002, 7.9619519E+001, 1.0342522E+002, 7.9121654E+001, 1.1021438E+002, 6.0277651E+001, 7.2541699E+001, 1.0837831E+002, 6.0912928E+001, 1.1104099E+002, 1.1205146E+002, 6.3815697E+001, 1.0142379E+002, 1.0283195E+002, 6.4720882E+001, 7.5799305E+001, 1.3238334E+002, 1.1917375E+002, 3.7373576E+002, 5.9833892E+002, 1.1499333E+002, 4.6802402E+002, 1.0625792E+002, 9.9354517E+001, 1.2536420E+002, 9.2021818E+001, 8.8492710E+001, 2.8295148E+002, 2.0880026E+001, 6.0987559E+001, 6.7451821E+001, 1.0254661E+002, 7.0004066E+001, 8.1919155E+001, 6.8191411E+001, 8.1324033E+001, 6.8370355E+001, 4.7476522E+001, 6.3723845E+001, 5.8758872E+001, 2.1949075E+001, 6.2740906E+001, 6.6298381E+001, 1.0221293E+002, 7.6246313E+001, 4.4869592E+001, 6.3963034E+001, 4.6347098E+001, 6.5771483E+001
 2.9880393E+002, 5.1398336E+001, 5.6686301E+001, 6.3571613E+001, 5.2618311E+001, 5.5127310E+001, 1.4903639E+002, 5.8256557E+001, 1.0809120E+002, 7.9460650E+001, 1.0253665E+002, 8.0424131E+001, 1.1000992E+002, 6.0003405E+001, 7.2737587E+001, 1.0848484E+002, 6.0790787E+001, 1.1041993E+002, 1.1280583E+002, 6.3759900E+001, 1.0087981E+002, 1.0236676E+002, 6.4611095E+001, 7.5168509E+001, 1.3177211E+002, 1.2021835E+002, 3.7411166E+002, 5.9036533E+002, 1.1851087E+002, 4.6586370E+002, 1.0385588E+002, 1.0050078E+002, 1.2635023E+002, 9.1882387E+001, 8.7733177E+001, 2.8229330E+002, 2.0875069E+001, 6.0929074E+001, 6.7219700E+001, 1.0255173E+002, 6.9906122E+001, 8.2248565E+001, 6.8759956E+001, 8.0828783E+001, 6.9328118E+001, 4.7380878E+001, 6.3776646E+001, 5.8813538E+001, 2.1951753E+001, 6.2695877E+001, 6.6275088E+001, 1.0222065E+002, 7.5891391E+001, 4.4774461E+001, 6.3659134E+001, 4.6284589E+001, 6.5718224E+001
 2.9910973E+002, 5.1435261E+001, 5.6539292E+001, 6.3243893E+001, 5.2563908E+001, 5.5144661E+001, 1.4406848E+002, 5.8189033E+001, 1.0905838E+002, 7.9239779E+001, 1.0178774E+002, 8.2179861E+001, 1.0972479E+002, 5.9744279E+001, 7.2208371E+001, 1.0877624E+002, 6.0634547E+001, 1.0992335E+002, 1.1349079E+002, 6.3574064E+001, 1.0066760E+002, 1.0168059E+002, 6.4503175E+001, 7.6000370E+001, 1.3065398E+002, 1.2034186E+002, 3.7391984E+002, 5.6361227E+002, 1.2211000E+002, 4.6380927E+002, 1.0139539E+002, 1.0219362E+002, 1.2654219E+002, 9.1774037E+001, 8.6222284E+001, 2.8415321E+002, 2.0870215E+001, 6.0874702E+001, 6.6981084E+001, 1.0252331E+002, 6.9852374E+001, 8.2578449E+001, 6.9451794E+001, 8.0016695E+001, 7.0544994E+001, 4.7260238E+001, 6.3825536E+001, 5.8852300E+001, 2.1954309E+001, 6.2649312E+001, 6.6277837E+001, 1.0234252E+002, 7.5559017E+001, 4.4677467E+001, 6.3270024E+001, 4.6209947E+001, 6.5666807E+001
 2.9940198E+002, 5.1544878E+001, 5.6369944E+001, 6.2857011E+001, 5.2507524E+001, 5.5116894E+001, 1.4021781E+002, 5.8133597E+001, 1.1000382E+002, 7.8867256E+001, 1.0126710E+002, 8.4055385E+001, 1.0942300E+002, 5.9509421E+001, 7.1638397E+001, 1.0919999E+002, 6.0407946E+001, 1.0984638E+002, 1.1371585E+002, 6.3297716E+001, 1.0086465E+002, 1.0075385E+002, 6.4396521E+001, 7.9665346E+001, 1.2922406E+002, 1.1884651E+002, 3.7258535E+002, 5.9830808E+002, 1.2531739E+002, 4.6402343E+002, 9.9350701E+001, 1.0430837E+002, 1.2581255E+002, 9.1741348E+001, 8.4278671E+001, 2.8855571E+002, 2.0865597E+001, 6.0840984E+001, 6.6758300E+001, 1.0254118E+002, 6.9889976E+001, 8.2890821E+001, 7.0163960E+001, 7.8778215E+001, 7.1861958E+001, 4.7126347E+001, 6.3812838E+001, 5.8838224E+001, 2.1956721E+001, 6.2603481E+001, 6.6280881E+001, 1.0258323E+002, 7.5261113E+001, 4.4582004E+001, 6.2790266E+001, 4.6129297E+001, 6.5618207E+001
 2.9970391E+002, 5.1717031E+001, 5.6188073E+001, 6.2426047E+001, 5.2462944E+001, 5.5067450E+001, 1.3776399E+002, 5.8071141E+001, 1.1102651E+002, 7.8436392E+001, 1.0093706E+002, 8.5279029E+001, 1.0886473E+002, 5.9302381E+001, 7.0918748E+001, 1.0957487E+002, 6.0095582E+001, 1.1021313E+002, 1.1320695E+002, 6.2933336E+001, 1.0118722E+002, 9.9643106E+001, 6.4278161E+001, 8.1638615E+001, 1.2792144E+002, 1.1599129E+002, 3.7121907E+002, 6.3337871E+002, 1.2796178E+002, 4.6858872E+002, 9.8120958E+001, 1.0663858E+002, 1.2422454E+002, 9.1827393E+001, 8.2491740E+001, 2.9506226E+002, 2.0860874E+001, 6.0828811E+001, 6.6559227E+001, 1.0274037E+002, 7.0056463E+001, 8.3234124E+001, 7.0817990E+001, 7.7381029E+001, 7.3134736E+001, 4.7031900E+001, 6.3751506E+001, 5.8777367E+001, 2.1959037E+001, 6.2586133E+001, 6.6259985E+001, 1.0288679E+002, 7.4998540E+001, 4.4485363E+001, 6.2173625E+001, 4.6049118E+001, 6.5571749E+001
 3.0001432E+002, 5.1980737E+001, 5.5991073E+001, 6.1948741E+001, 5.2427932E+001, 5.5026074E+001, 1.3628053E+002, 5.7989688E+001, 1.1195068E+002, 7.8022953E+001, 1.0072333E+002, 8.5663725E+001, 1.0794152E+002, 5.9115556E+001, 7.0136936E+001, 1.0973542E+002, 5.9743542E+001, 1.1077135E+002, 1.1205832E+002, 6.2417894E+001, 1.0148011E+002, 9.8376730E+001, 6.4154332E+001, 8.0170772E+001, 1.2673442E+002, 1.1339212E+002, 3.7156229E+002, 6.6470954E+002, 1.3083491E+002, 4.7516708E+002, 9.7753580E+001, 1.0890436E+002, 1.2215140E+002, 9.1997145E+001, 8.1422927E+001, 3.0202951E+002, 2.0855869E+001, 6.0820945E+001, 6.6372534E+001, 1.0318561E+002, 7.0274803E+001, 8.3629203E+001, 7.1419519E+001, 7.6190550E+001, 7.4357255E+001, 4.6978120E+001, 6.3654057E+001, 5.8701904E+001, 2.1961519E+001, 6.2619023E+001, 6.6213027E+001, 1.0316980E+002, 7.4758569E+001, 4.4385110E+001, 6.1481272E+001, 4.5977246E+001, 6.5536185E+001
 3.0031756E+002, 5.2238156E+001, 5.5776337E+001, 6.1461866E+001, 5.2402156E+001, 5.4997116E+001, 1.3553346E+002, 5.7887665E+001, 1.1255618E+002, 7.7562378E+001, 1.0066140E+002, 8.5514308E+001, 1.0666426E+002, 5.8954061E+001, 6.9623624E+001, 1.0966351E+002, 5.9431408E+001, 1.1140681E+002, 1.1060757E+002, 6.1770584E+001, 1.0167111E+002, 9.7063252E+001, 6.4032244E+001, 7.8481934E+001, 1.2540522E+002, 1.1292468E+002, 3.7375052E+002, 6.6338178E+002, 1.3394454E+002, 4.8076818E+002, 9.8217871E+001, 1.1036485E+002, 1.2003632E+002, 9.2192434E+001, 8.1158718E+001, 3.0750883E+002, 2.0850986E+001, 6.0798408E+001, 6.6195469E+001, 1.0383432E+002, 7.0508786E+001, 8.4052138E+001, 7.1824987E+001, 7.5227455E+001, 7.5410180E+001, 4.6959445E+001, 6.3533167E+001, 5.8623432E+001, 2.1964100E+001, 6.2696001E+001, 6.6140663E+001, 1.0336041E+002, 7.4541081E+001, 4.4285767E+001, 6.0874625E+001, 4.5922314E+001, 6.5496368E+001
 3.0060648E+002, 5.2394169E+001, 5.5558375E+001, 6.1006807E+001, 5.2364957E+001, 5.4950328E+001, 1.3614613E+002, 5.7768349E+001, 1.1288630E+002, 7.7096540E+001, 1.0071809E+002, 8.5069288E+001, 1.0518249E+002, 5.8825518E+001, 6.9547058E+001, 1.0932903E+002, 5.9196951E+001, 1.1212721E+002, 1.0933836E+002, 6.1077714E+001, 1.0165303E+002, 9.5889798E+001, 6.3914567E+001, 7.8547988E+001, 1.2362682E+002, 1.1416671E+002, 3.7783377E+002, 6.2355874E+002, 1.3694504E+002, 4.8429094E+002, 9.9176037E+001, 1.1101244E+002, 1.1826778E+002, 9.2371537E+001, 8.1527899E+001, 3.1178802E+002, 2.0846674E+001, 6.0776720E+001, 6.6035922E+001, 1.0457745E+002, 7.0718487E+001, 8.4431764E+001, 7.1835379E+001, 7.4370618E+001, 7.6204858E+001, 4.6985345E+001, 6.3397241E+001, 5.8556813E+001, 2.1966556E+001, 6.2785478E+001, 6.6053018E+001, 1.0341126E+002, 7.4349745E+001, 4.4195363E+001, 6.0345225E+001, 4.5886743E+001, 6.5449396E+001
 3.0092167E+002, 5.2491281E+001, 5.5333420E+001, 6.0563704E+001, 5.2309064E+001, 5.4878243E+001, 1.3806207E+002, 5.7623681E+001, 1.1284806E+002, 7.6585126E+001, 1.0085440E+002, 8.4474517E+001, 1.0383346E+002, 5.8719909E+001, 6.9774713E+001, 1.0865023E+002, 5.9030489E+001, 1.1288101E+002, 1.0827031E+002, 6.0369556E+001, 1.0134718E+002, 9.4862919E+001, 6.3804596E+001, 7.9225959E+001, 1.2105774E+002, 1.1574515E+002, 3.8272866E+002, 5.9533901E+002, 1.4054449E+002, 4.8262146E+002, 1.0028222E+002, 1.1102438E+002, 1.1683311E+002, 9.2473013E+001, 8.2496265E+001, 3.1626632E+002, 2.0842573E+001, 6.0779294E+001, 6.5887893E+001, 1.0538378E+002, 7.0871125E+001, 8.4783824E+001, 7.1446098E+001, 7.3402277E+001, 7.6764452E+001, 4.7031134E+001, 6.3242899E+001, 5.8500087E+001, 2.1968968E+001, 6.2876713E+001, 6.5950247E+001, 1.0330531E+002, 7.4164972E+001, 4.4106422E+001, 5.9853971E+001, 4.5863847E+001, 6.5398413E+001
 3.0121059E+002, 5.2582111E+001, 5.5117798E+001, 6.0145366E+001, 5.2254193E+001, 5.4780596E+001, 1.3923576E+002, 5.7456544E+001, 1.1218539E+002, 7.6123569E+001, 1.0103674E+002, 8.3823743E+001, 1.0264819E+002, 5.8635560E+001, 7.0200578E+001, 1.0770237E+002, 5.8937807E+001, 1.1346484E+002, 1.0734746E+002, 5.9723254E+001, 1.0093676E+002, 9.4021947E+001, 6.3699423E+001, 7.8765653E+001, 1.1837995E+002, 1.1672475E+002, 3.8561232E+002, 5.9310396E+002, 1.4327850E+002, 4.7364469E+002, 1.0136281E+002, 1.1051381E+002, 1.1577053E+002, 9.2480707E+001, 8.3931749E+001, 3.1982356E+002, 2.0838719E+001, 6.0796713E+001, 6.5751413E+001, 1.0609518E+002, 7.0962187E+001, 8.5137495E+001, 7.0783520E+001, 7.2387729E+001, 7.7129023E+001, 4.7079481E+001, 6.3075863E+001, 5.8438007E+001, 2.1971206E+001, 6.2977142E+001, 6.5836708E+001, 1.0303503E+002, 7.3980888E+001, 4.4016217E+001, 5.9477396E+001, 4.5850664E+001, 6.5335255E+001
